customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
cust_10176,Male,0,Yes,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.42,402.67,No
cust_10177,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.96,1542.96,No
cust_10178,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,122.0,1439.45,No
cust_10179,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),103.46,5859.82,No
cust_10180,Male,0,Yes,No,72,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,83.52,6124.55,No
cust_10181,Male,0,No,Yes,12,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,80.21,968.02,No
cust_10182,Female,0,No,No,71,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),52.54,3834.42,No
cust_10183,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.17,1534.89,No
cust_10184,Male,0,Yes,No,56,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,81.29,4550.96,No
cust_10185,Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.48,1001.21,Yes
cust_10186,Female,1,No,Yes,20,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),85.42,1756.14,Yes
cust_10187,Male,0,No,No,13,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.55,1068.25,No
cust_10188,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),115.63,2679.61,No
cust_10189,Female,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),36.08,1740.16,No
cust_10190,Male,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.11,759.01,No
cust_10191,Male,0,No,No,10,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,69.97,710.83,No
cust_10192,Male,0,No,No,59,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.32,5750.91,No
cust_10193,Male,0,No,No,67,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,94.1,6326.49,No
cust_10194,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),95.55,5627.58,Yes
cust_10195,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,103.54,421.92,No
cust_10196,Female,0,No,No,35,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,53.77,1926.58,No
cust_10197,Female,1,No,No,63,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,89.89,5767.11,No
cust_10198,Male,0,No,No,31,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,63.45,1932.93,No
cust_10199,Male,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),87.66,6031.96,No
cust_10200,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,70.39,4563.88,No
cust_10201,Female,1,Yes,No,9,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,45.24,398.79,Yes
cust_10202,Male,1,Yes,No,20,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,104.21,2107.64,No
cust_10203,Male,0,No,Yes,39,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,64.76,2557.18,No
cust_10204,Female,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),89.87,3792.23,No
cust_10205,Male,0,No,Yes,71,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,70.82,4991.61,No
cust_10206,Female,0,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.31,1017.54,No
cust_10207,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,86.94,6258.43,No
cust_10208,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.32,1031.47,No
cust_10209,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.98,239.72,Yes
cust_10210,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),121.63,1539.44,No
cust_10211,Male,1,No,Yes,13,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),45.57,576.14,No
cust_10212,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,87.84,4503.24,No
cust_10213,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.64,2383.28,No
cust_10214,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),103.35,2208.33,No
cust_10215,Male,1,Yes,No,30,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,59.92,1789.3,No
cust_10216,Female,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,61.88,4336.45,No
cust_10217,Male,0,No,Yes,60,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,108.09,6413.28,No
cust_10218,Female,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),36.16,805.33,No
cust_10219,Male,0,Yes,No,7,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,81.34,565.05,No
cust_10220,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.14,350.46,No
cust_10221,Male,1,Yes,Yes,25,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),73.04,1808.91,No
cust_10222,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.22,2829.44,Yes
cust_10223,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.27,166.97,No
cust_10224,Female,1,Yes,Yes,36,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),89.2,3221.36,No
cust_10225,Female,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,97.48,3075.09,No
cust_10226,Male,0,No,No,45,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.42,3365.65,No
cust_10227,Female,1,Yes,No,60,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,99.46,5944.39,No
cust_10228,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),94.02,3774.9,No
cust_10229,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,93.57,1604.28,No
cust_10230,Female,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),30.24,443.37,No
cust_10231,Female,0,Yes,Yes,50,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),80.2,3924.66,No
cust_10232,Female,0,Yes,No,36,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,74.54,2661.94,No
cust_10233,Female,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,104.78,1355.27,No
cust_10234,Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.88,1650.15,No
cust_10235,Female,1,Yes,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,67.8,1983.49,No
cust_10236,Female,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.12,2311.65,No
cust_10237,Female,1,No,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,93.82,4909.43,Yes
cust_10238,Male,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),121.68,4175.45,Yes
cust_10239,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),88.71,2546.08,Yes
cust_10240,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.38,1413.75,No
cust_10241,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,80.01,1028.48,No
cust_10242,Female,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.1,2021.59,Yes
cust_10243,Male,1,No,Yes,47,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),80.81,3815.98,No
cust_10244,Male,0,No,Yes,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.22,2712.06,No
cust_10245,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,65.09,384.33,No
cust_10246,Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.88,895.47,No
cust_10247,Male,0,No,Yes,9,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,77.98,697.94,No
cust_10248,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.48,1796.53,No
cust_10249,Male,0,No,No,43,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.67,4268.77,Yes
cust_10250,Female,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,105.05,1281.73,No
cust_10251,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,112.09,3662.26,No
cust_10252,Female,0,No,No,31,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.92,2383.89,No
cust_10253,Male,0,No,No,47,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),88.86,4192.6,No
cust_10254,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.56,129.93,No
cust_10255,Male,1,No,Yes,60,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),69.98,4263.09,No
cust_10256,Male,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.12,76.65,No
cust_10257,Female,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,107.28,2397.83,No
cust_10258,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.11,646.21,No
cust_10259,Male,0,Yes,Yes,41,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),64.79,2585.18,Yes
cust_10260,Male,1,Yes,Yes,19,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,86.39,1670.36,No
cust_10261,Female,0,Yes,No,40,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),107.24,4300.77,No
cust_10262,Male,0,No,Yes,19,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),67.15,1261.01,No
cust_10263,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.78,131.8,No
cust_10264,Male,0,No,Yes,56,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),84.61,4826.75,No
cust_10265,Female,0,No,No,41,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.26,2303.47,Yes
cust_10266,Female,0,Yes,Yes,24,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,66.13,1613.2,No
cust_10267,Female,0,No,No,40,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,61.32,2407.38,No
cust_10268,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,106.53,4357.24,No
cust_10269,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),90.18,177.08,No
cust_10270,Female,1,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.39,3750.37,No
cust_10271,Female,0,No,No,45,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),76.05,3502.65,No
cust_10272,Female,0,No,No,56,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,58.03,3291.09,No
cust_10273,Female,0,No,No,50,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.94,4097.73,No
cust_10274,Male,1,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.7,278.74,No
cust_10275,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),124.42,8857.8,No
cust_10276,Male,1,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),84.9,1193.78,No
cust_10277,Female,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,30.49,1163.65,No
cust_10278,Male,0,No,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.28,2684.23,No
cust_10279,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,88.54,3353.92,No
cust_10280,Female,0,No,No,38,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.11,4165.91,No
cust_10281,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.33,1232.61,No
cust_10282,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),116.51,229.64,No
cust_10283,Male,0,Yes,No,28,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),74.25,2132.51,Yes
cust_10284,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),82.01,2407.57,Yes
cust_10285,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.25,1443.71,No
cust_10286,Male,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.01,1498.12,No
cust_10287,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),77.26,5655.67,No
cust_10288,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.57,775.4,No
cust_10289,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.52,206.85,No
cust_10290,Male,0,No,No,20,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.66,1415.39,No
cust_10291,Male,1,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.14,483.77,No
cust_10292,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.43,2606.14,Yes
cust_10293,Female,0,Yes,Yes,6,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),59.15,349.64,No
cust_10294,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,107.76,3862.98,Yes
cust_10295,Female,1,No,No,66,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.29,4628.17,No
cust_10296,Female,0,No,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),75.58,2175.78,No
cust_10297,Male,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.7,1434.36,No
cust_10298,Male,1,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,86.41,2388.01,No
cust_10299,Female,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,92.46,6699.66,No
cust_10300,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.65,732.79,No
cust_10301,Male,0,No,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.42,1220.7,No
cust_10302,Male,0,No,No,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),63.0,1222.5,No
cust_10303,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),28.68,788.18,No
cust_10304,Female,0,Yes,Yes,52,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),68.2,3544.23,No
cust_10305,Male,0,No,No,0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,64.47,0.0,No
cust_10306,Female,1,No,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,98.1,3266.11,No
cust_10307,Female,0,Yes,No,43,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.61,4107.23,No
cust_10308,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,88.87,1145.77,Yes
cust_10309,Female,0,No,No,36,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,76.96,2704.74,No
cust_10310,Female,0,No,No,34,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),71.53,2438.71,No
cust_10311,Male,0,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.63,1702.46,No
cust_10312,Female,0,No,No,23,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,73.63,1723.06,No
cust_10313,Male,0,Yes,Yes,64,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,69.74,4483.23,No
cust_10314,Male,0,No,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.26,113.34,Yes
cust_10315,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),93.63,6331.85,No
cust_10316,Male,0,No,Yes,37,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),94.08,3448.39,Yes
cust_10317,Male,0,No,No,0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),82.11,0.0,No
cust_10318,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.04,857.3,No
